Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Serbia,SRB,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.5392273492339896
Serbia,SRB,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.0637540304104203
Serbia,SRB,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.7329362842296696
Serbia,SRB,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.2757105661185904
Serbia,SRB,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.2756353641851401
Serbia,SRB,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.8810870325641096
Serbia,SRB,"Population, total",SP.POP.TOTL,6899126
Serbia,SRB,"Population, male",SP.POP.TOTL.MA.IN,3379261
Serbia,SRB,"Population, female",SP.POP.TOTL.FE.IN,3519865
Slovak Republic,SVK,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.5760262519438299
Slovak Republic,SVK,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.0681611553072301
Slovak Republic,SVK,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.0578973598118502
Slovak Republic,SVK,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.6056489443775899
Slovak Republic,SVK,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.36064150474588
Slovak Republic,SVK,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.03063669113053
Slovak Republic,SVK,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.1726967789104803
Slovak Republic,SVK,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.88326708617973
Slovak Republic,SVK,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.5924508525741397
Slovak Republic,SVK,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.4421204756554395
Slovak Republic,SVK,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.94865991423565
Slovak Republic,SVK,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,8.8453961833063204
Slovak Republic,SVK,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.0934797105774603
Slovak Republic,SVK,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.7071137293166503
Slovak Republic,SVK,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.2405485719508
Slovak Republic,SVK,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.4714071467181098
Slovak Republic,SVK,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.6681922229473196
Slovak Republic,SVK,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.6045659943147896
Slovak Republic,SVK,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.8651460607090504
Slovak Republic,SVK,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.3771051040839497
Slovak Republic,SVK,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.58511961456023
Slovak Republic,SVK,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.6014360090863997
Slovak Republic,SVK,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.9366620447785303
Slovak Republic,SVK,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.7065178998968999
Slovak Republic,SVK,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.64980415284503
Slovak Republic,SVK,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2.2438770439789102
Slovak Republic,SVK,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,4.4472226545821698
Slovak Republic,SVK,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.0709586195715701
Slovak Republic,SVK,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.9445873215563196
Slovak Republic,SVK,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.4612054486794896
Slovak Republic,SVK,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.9360908536594099
Slovak Republic,SVK,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.4404040806792198
Slovak Republic,SVK,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.9247741296118299
Slovak Republic,SVK,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.4401783877171903
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5458827
Slovak Republic,SVK,"Population, male",SP.POP.TOTL.MA.IN,2658082
Slovak Republic,SVK,"Population, female",SP.POP.TOTL.FE.IN,2800745
Slovenia,SVN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.2672142048209203
Slovenia,SVN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,4.5722206659389704
Slovenia,SVN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.4509831350328
Slovenia,SVN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,4.8164176076813803
Slovenia,SVN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.1032766057744396
Slovenia,SVN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,5.40121518889522
Slovenia,SVN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.1652655643085801
Slovenia,SVN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.7150295103503597
Slovenia,SVN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.8449614928399098
Slovenia,SVN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.5678834655100804
Slovenia,SVN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.1766653700002498
Slovenia,SVN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,8.06294253450924
Slovenia,SVN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.6745105403649703
Slovenia,SVN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.4660703418564003
Slovenia,SVN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.1257887787893504
Slovenia,SVN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,7.43216483293567
Slovenia,SVN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.1362323728420503
Slovenia,SVN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.2842749920307597
Slovenia,SVN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.9715301877355804
Slovenia,SVN,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,7.0352482057127403
Slovenia,SVN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.7786590425236302
Slovenia,SVN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,6.6264501608338202
Slovenia,SVN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.9962537199315502
Slovenia,SVN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.3818281927687597
Slovenia,SVN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.3849681230849402
Slovenia,SVN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.3056422244332202
Slovenia,SVN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,7.2857003244221001
Slovenia,SVN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.6935753407455301
Slovenia,SVN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.7177259409295003
Slovenia,SVN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.0262260560455196
Slovenia,SVN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.0671551841426004
Slovenia,SVN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.4106816842634
Slovenia,SVN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.8531094124568099
Slovenia,SVN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.2021289954889198
Slovenia,SVN,"Population, total",SP.POP.TOTL,2102419
Slovenia,SVN,"Population, male",SP.POP.TOTL.MA.IN,1046926
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,1055493
Spain,ESP,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.5727063065988203
Spain,ESP,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.0086128944573796
Spain,ESP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.6303936522049396
Spain,ESP,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.0263252285696201
Spain,ESP,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,4.8684191434001196
Spain,ESP,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,5.2403833558371398
Spain,ESP,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.47989827747588
Spain,ESP,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.7273376342536197
Spain,ESP,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.9254550038914502
Spain,ESP,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.1214637020310203
Spain,ESP,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,8.3038444140829295
Spain,ESP,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,8.81924967767468
Spain,ESP,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,8.0966393420042397
Spain,ESP,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,8.7583793048914096
Spain,ESP,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.5856924784171902
Spain,ESP,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,7.9580777339074702
Spain,ESP,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.2747671066889898
Spain,ESP,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.3303996137579599
Spain,ESP,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.3636721133037302
Spain,ESP,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.2069589193091304
Spain,ESP,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.2716585679650603
Spain,ESP,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.9957050853721396
Spain,ESP,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.9686696223930902
Spain,ESP,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.4510486354583199
Spain,ESP,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.22786080930097
Spain,ESP,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.5073076216391299
Spain,ESP,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,7.7216926247805304
Spain,ESP,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,4.7344459812541704
Spain,ESP,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.0562371708638496
Spain,ESP,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.4636256982554601
Spain,ESP,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.5746283769503799
Spain,ESP,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.0339019297218099
Spain,ESP,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.0777649896778101
Spain,ESP,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.6167769836095198
Spain,ESP,"Population, total",SP.POP.TOTL,47363419
Spain,ESP,"Population, male",SP.POP.TOTL.MA.IN,23277461
Spain,ESP,"Population, female",SP.POP.TOTL.FE.IN,24085958
Sweden,SWE,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.2432354037628102
Sweden,SWE,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.4744594082523497
Sweden,SWE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.2325813246492299
Sweden,SWE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.5356776815412401
Sweden,SWE,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.1163891679164202
Sweden,SWE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.40183678540218
Sweden,SWE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.7449645588189497
Sweden,SWE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.9773610990587596
Sweden,SWE,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.0787175742506996
Sweden,SWE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.34446259270951
Sweden,SWE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.9294811066671702
Sweden,SWE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.1344188820321701
Sweden,SWE,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.4094305067353803
Sweden,SWE,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.55996198418367
Sweden,SWE,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.6351303279571603
Sweden,SWE,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.8190672881135104
Sweden,SWE,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.0461998169561699
Sweden,SWE,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.1770562134768401
Sweden,SWE,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.6226158521983596
Sweden,SWE,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.6085782278406997
Sweden,SWE,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.28366932039871
Sweden,SWE,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.1477313361851804
Sweden,SWE,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.7406043223817198
Sweden,SWE,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.4320395133611798
Sweden,SWE,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.4404693905529404
Sweden,SWE,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.0775481537956404
Sweden,SWE,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,6.3063021953156504
Sweden,SWE,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,4.23453734541991
Sweden,SWE,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.7974459176525004
Sweden,SWE,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.1127345275607796
Sweden,SWE,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.7231054438376203
Sweden,SWE,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.0099068047164801
Sweden,SWE,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.6496577699484698
Sweden,SWE,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.9526221563499302
Sweden,SWE,"Population, total",SP.POP.TOTL,10353442
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,5186267
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,5167175
Switzerland,CHE,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.7789138654932302
Switzerland,CHE,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.0491097546887902
Switzerland,CHE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.4561255867387297
Switzerland,CHE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.7351231400431502
Switzerland,CHE,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.2849090913260097
Switzerland,CHE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.5552648936289097
Switzerland,CHE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.7873890441805402
Switzerland,CHE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.0237709285903298
Switzerland,CHE,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.09975074352724
Switzerland,CHE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.2673400334633804
Switzerland,CHE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.5033008711364699
Switzerland,CHE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.6900686781962504
Switzerland,CHE,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.7924337933991801
Switzerland,CHE,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.9758163687381902
Switzerland,CHE,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.67909432993119
Switzerland,CHE,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,7.9622968627144104
Switzerland,CHE,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.3282778831315101
Switzerland,CHE,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.5525986294172203
Switzerland,CHE,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.0863982095726401
Switzerland,CHE,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.2976052065749197
Switzerland,CHE,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.1790542012442202
Switzerland,CHE,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.0249810883425896
Switzerland,CHE,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.03502661105213
Switzerland,CHE,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.7032965906846602
Switzerland,CHE,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.0938369216023096
Switzerland,CHE,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.5387856666405799
Switzerland,CHE,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,6.4285009986310397
Switzerland,CHE,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,4.1659213796752796
Switzerland,CHE,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.05733816100547
Switzerland,CHE,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.38656173025828
Switzerland,CHE,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.8310352971930604
Switzerland,CHE,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.18058303801336
Switzerland,CHE,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.57861439083507
Switzerland,CHE,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,4.8908760103296798
Switzerland,CHE,"Population, total",SP.POP.TOTL,8636561
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4284690
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4351871
Tajikistan,TJK,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.3553258899588805
Tajikistan,TJK,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.6547165076414903
Tajikistan,TJK,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.6298454068383492
Tajikistan,TJK,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.8528962669209204
Tajikistan,TJK,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.4998977155918602
Tajikistan,TJK,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.5837388555098109
Tajikistan,TJK,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,8.3393069681886995
Tajikistan,TJK,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.1476976064862505
Tajikistan,TJK,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.3782993061566797
Tajikistan,TJK,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.2914582526138503
Tajikistan,TJK,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.0270884616425002
Tajikistan,TJK,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.8849104965772199
Tajikistan,TJK,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.4326554384873402
Tajikistan,TJK,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.1620454548292098
Tajikistan,TJK,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.0548793889309698
Tajikistan,TJK,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.7541164333136798
Tajikistan,TJK,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.6022708829257701
Tajikistan,TJK,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.29081610358284
Tajikistan,TJK,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.7074725100086598
Tajikistan,TJK,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.4582072514148701
Tajikistan,TJK,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.5947703081043101
Tajikistan,TJK,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.37704136180541
Tajikistan,TJK,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.88507712751568901
Tajikistan,TJK,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.75141424688570202
Tajikistan,TJK,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.436188054533651
Tajikistan,TJK,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.39481969262577399
Tajikistan,TJK,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.53528135820168798
Tajikistan,TJK,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.389076558064547
Tajikistan,TJK,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,13.9312843202229
Tajikistan,TJK,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,14.514628138279701
Tajikistan,TJK,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.557566679290201
Tajikistan,TJK,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.039578936679399
Tajikistan,TJK,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.0327901834019
Tajikistan,TJK,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.4528378367693
Tajikistan,TJK,"Population, total",SP.POP.TOTL,9537642
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,4805738
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,4731904
Turkey,TUR,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.8049610727054803
Turkey,TUR,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.3796534860052407
Turkey,TUR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.7764033213449304
Turkey,TUR,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.2843107998162697
Turkey,TUR,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.39872442512275
Turkey,TUR,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.7929226122747997
Turkey,TUR,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.4385015439919799
Turkey,TUR,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.7301165754498102
Turkey,TUR,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.47372394154951
Turkey,TUR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.6574152854042001
Turkey,TUR,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.0975625051782103
Turkey,TUR,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,7.1505357426994003
Turkey,TUR,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.5023224863523499
Turkey,TUR,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.3930589121826298
Turkey,TUR,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.7127000757933697
Turkey,TUR,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.5624220553665804
Turkey,TUR,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.0664143936499704
Turkey,TUR,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.7781752024233803
Turkey,TUR,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.3683852039983604
Turkey,TUR,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.7966333322325299
Turkey,TUR,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.5912584196189599
Turkey,TUR,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.9124204041562498
Turkey,TUR,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.5961068443481001
Turkey,TUR,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.0700341350209701
Turkey,TUR,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.87151508202877
Turkey,TUR,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.40236633452321
Turkey,TUR,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.1860671801020199
Turkey,TUR,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.2999912936182201
Turkey,TUR,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.5180253388630698
Turkey,TUR,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.06206149107296
Turkey,TUR,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,7.8434478823496496
Turkey,TUR,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,8.4127401385215403
Turkey,TUR,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.7538802830025197
Turkey,TUR,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,8.3151421992320405
Turkey,TUR,"Population, total",SP.POP.TOTL,84339067
Turkey,TUR,"Population, male",SP.POP.TOTL.MA.IN,41636125
Turkey,TUR,"Population, female",SP.POP.TOTL.FE.IN,42702942
Turkmenistan,TKM,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.8246448175416603
Turkmenistan,TKM,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.2503679305966706
Turkmenistan,TKM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.4586275020191897
Turkmenistan,TKM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.85243036260949
